"raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
1322832870,384281,3,547,127,-40.4,161,18,0.1,0.11,-0.2,49,44,-159,158,603,-313,-21.6,-29.6,-24,15,0.35,-0.5,0.82,96,-103,-38,721,-51,216,47.54575294,-35.04377208,-96.16328611,16,0.05,0.21,0.02,-54,72,-129,-548,266,89,0,0,0,35,1.03,0.19,0.57,72,329,-76,119,600,367,"C"
1322673062,402640,19,426,0.07,4.95,-88.4,4,0.14,0.02,0.03,-12,5,42,43,634,-292,0,0,0,16,-2.44,1.17,-0.74,8,131,-82,671,62,264,57.07110737,-56.22311106,-70.90839863,29,0.06,0.34,0.13,-149,151,-182,-510,371,8,85,33.3,120,25,1.16,-3.58,-0.61,22,202,-145,-599,658,854,"A"
1323095030,32337,13,98,122,25.4,-4.56,19,-0.39,-0.02,-0.43,-37,71,-169,13,582,-378,23,-46.9,-121,27,1.53,-0.96,0.08,220,9,152,337,273,516,-9.38980943,23.12470297,132.0564873,10,0.53,-0.08,-0.44,22,-9,93,507,-530,-6,146,3.71,112,36,0.26,-2.02,-0.51,56,305,-173,-409,767,631,"C"
1322673049,386621,18,793,1,4.45,-87.9,5,0,0,-0.03,-14,4,44,44,637,-307,0,0,0,38,-0.02,-0.03,0.03,-277,159,-185,-411,438,407,51.1064405,-53.50905584,-78.61562317,29,0.39,0.13,-0.44,-147,141,-204,-522,331,39,51.3,-40.6,157,33,0,0.05,-0.03,232,111,-202,122,559,674,"A"
1322837819,120358,5,661,111,24.7,-15.9,18,0.03,0.1,-0.15,-27,63,-161,22,610,-326,-132,-73.2,-7.05,32,0.27,-0.51,0.79,-301,-42,-74,-414,280,515,-122.7772386,-20.31972605,27.24263737,3,-0.43,0.61,0.62,-6,-28,8,-535,309,-186,5.16,1.28,-99,7,0.48,-0.96,0.26,-27,65,-7,-87,733,585,"A"
1322673057,494711,18,421,1.54,5.23,-87.7,3,0.05,0,0,-13,2,31,53,624,-321,0,0,0,34,-0.64,0.14,0.05,-265,182,-102,-405,416,430,70.70367106,-41.14897088,-70.30878562,34,-0.13,0.02,-0.15,-133,216,-215,-437,454,-41,-37.1,73.1,-8.02,29,-0.34,2.14,0.02,-209,-27,-184,-630,21,486,"A"
1323084355,212379,11,44,0.95,7.79,-93.4,3,0.1,-0.02,0,-12,1,28,1,612,-295,80.1,-0.98,95.5,34,-3.42,0.77,-0.31,-283,169,44,-96,284,607,-60.55446636,-32.17505544,86.16938992,2,0.26,-0.19,-0.16,-5,-9,12,-566,251,2,141,21,110,37,0.1,-0.64,-0.26,54,290,-218,-378,760,650,"E"
1322673126,778656,20,484,0.62,4.46,-87.1,5,0.13,0.02,0,-18,6,40,53,634,-300,0,0,0,14,-0.06,0.08,-0.15,-23,134,-40,477,112,493,51.97824108,-51.16260281,-79.89936358,29,0.48,-0.26,-0.21,-138,140,-202,-480,364,88,-179,40.3,-154,30,-0.14,-2.81,-0.95,-149,-122,-225,-473,-269,287,"D"
1322832839,8340,2,637,127,-43.4,164,18,0.14,0.11,-0.15,47,45,-162,168,607,-316,-77.2,-67,54.9,41,-0.53,-0.26,0.64,96,-147,-364,407,-77,-526,118.6756425,16.04076085,-34.57679885,26,0.08,0.45,-0.25,41,238,-87,-155,581,126,0,0,0,52,1.24,-1.49,0.23,-73,509,-13,-278,801,614,"B"
1323095053,276398,14,117,120,25.4,-4.73,19,-0.35,-0.03,-0.41,-42,70,-163,6,589,-347,12.4,71.6,-26.2,27,-0.42,-0.03,0.11,214,-3,158,312,245,547,-57.33929267,7.919521869,99.0557473,9,0.93,-0.26,-0.21,7,-48,74,453,-582,-112,144,51,142,36,-0.16,2.09,0.23,-216,213,-181,-704,318,515,"D"
1322673114,82663,19,474,0.4,3.43,-87.8,5,0.06,0.02,0,1,-1,49,43,628,-305,0,0,0,26,3.4,-1.16,0.25,-163,194,-16,206,280,561,50.29061004,-55.28745509,-77.73315237,28,0.34,0.18,-0.41,-146,134,-195,-537,254,133,137,-15.2,68.1,35,0,0.18,0.72,176,282,-101,5,669,731,"C"
1322837821,504343,6,663,114,22.8,-13.5,18,0.02,0.1,-0.13,-25,63,-163,22,599,-335,-92.6,-66.6,-62.9,32,0.13,-0.58,1.15,-301,-43,-75,-418,269,514,-60.55046168,-18.21066504,93.06731813,4,-0.1,0.1,0.03,-7,-22,31,-531,334,-148,10.6,16.6,-105,22,-0.1,0.03,-0.03,-192,105,2,-410,746,562,"A"
1322837958,68283,8,169,156,5.76,57.3,27,0.42,0.05,-0.34,-15,68,-254,25,451,-540,-42.8,0.01,-70,20,-2.15,0.96,0.07,-169,-33,84,216,239,576,-60.18137752,-91.50513915,-22.84370018,1,0.11,0.92,-0.03,-7,-5,-2,-288,537,25,35.6,38.7,-46.6,22,0.82,-2.62,-0.39,-97,188,-9,-250,743,497,"E"
1322837839,904298,6,678,118,16.1,1.4,17,0.14,0.1,-0.13,-19,57,-157,22,602,-315,-38.3,-32.7,-8.16,18,-1.11,0.13,0.43,124,-83,-85,721,8,64,8.707565069,-14.54551203,140.0950039,4,0.11,0.24,-0.16,-5,3,34,-491,374,-160,21.8,5.39,-72.7,11,-0.8,1.48,-0.15,-84,57,30,-224,767,638,"A"
1322837959,408395,8,170,131,7.7,54.5,17,0.29,0.16,-0.02,-18,57,-155,40,604,-323,-63.8,-14.8,-17.1,13,3.16,-1.04,0.66,32,-109,-46,688,-36,193,-108.6962809,-40.66372287,-24.73624834,5,-0.13,-0.1,0.23,-21,-47,-13,-394,466,-13,-71.7,22.1,-168,42,-0.5,2.62,0.2,-382,-164,4,-606,-70,245,"E"
1322673102,334746,19,462,0.2,4.06,-88.1,5,-0.02,-0.03,-0.1,-19,4,44,41,633,-292,0,0,0,30,-2.71,1.2,-1.07,-211,210,-19,85,345,565,48.40792002,-51.59795992,-82.54188427,29,0.42,0.26,-0.3,-141,133,-210,-510,335,96,149,32.2,148,30,-0.43,3.28,-0.36,-123,152,-215,-662,457,628,"C"
1322837919,312403,7,133,118,16.3,-2.4,17,0.11,0.11,-0.15,-19,59,-159,27,600,-332,-43.8,-4.78,-31.6,9,0.14,-0.66,0.82,25,-84,10,591,53,373,109.225388,41.53224862,-22.37798097,5,-0.1,-0.18,-0.16,20,44,-11,-363,501,-49,-35,57.8,-108,37,0.22,-2.15,-0.64,-355,24,41,-699,406,567,"D"
1322837856,644405,6,693,115,18.3,-7.5,17,0.05,0.11,-0.16,-21,63,-155,16,608,-314,-23.9,5.17,-50.5,11,1.93,-1.24,0.74,-95,-12,41,334,249,516,20.5635454,-5.837293491,135.680687,7,-0.08,0.16,0.08,-4,14,67,-483,392,-60,37.9,13.3,-68.1,10,0.02,0.02,-0.03,-72,64,-8,-150,733,537,"B"
1322673081,442728,19,444,0.29,3.88,-88.2,5,-0.1,0,-0.03,-21,-2,47,43,636,-308,0,0,0,32,3.9,-2.79,0.48,-134,266,-91,468,328,349,90.62736988,-31.09473079,-56.50181461,32,0.96,-1.09,-0.28,-96,247,-168,-316,517,98,134,29.5,140,32,-1.46,5.73,0.82,142,271,-66,-670,489,938,"B"
1322832911,924316,4,579,124,-41.5,165,17,0.05,0.13,-0.18,42,46,-154,161,599,-302,-31.7,-41.6,-13.2,12,2.17,-0.87,0.92,63,-96,-38,693,20,245,74.88780111,-20.84753311,-77.90497282,19,0.21,-0.13,-0.16,-38,125,-129,-493,365,61,0,0,0,52,0.85,1.59,0.1,-184,473,-29,-474,763,584,"D"
1322832872,288308,3,549,127,-41.1,162,18,0.13,0.11,-0.16,47,45,-160,162,603,-319,2.84,38.4,-76.8,27,-0.53,-0.05,0.25,-262,-5,13,-279,334,557,55.26001798,-26.55614606,-94.36228807,18,0.11,0.08,-0.11,-47,94,-145,-539,302,27,0,0,0,50,1.36,-1.24,0.23,-42,490,-33,-224,771,500,"C"
1322837945,436294,8,157,148,8,51,24,0.18,-0.02,-0.8,-26,62,-226,42,486,-492,-43.2,-15.6,-16.6,11,-2.95,0.74,0.21,-9,-94,-55,703,-46,188,119.6480073,26.15144906,-26.15144906,2,0.42,0.79,-0.54,5,18,-5,-260,558,-13,25.7,43.4,-58.6,20,0.37,-2.6,-0.39,-108,163,10,-359,750,521,"E"
1323084289,36286,10,854,2.05,7.96,-93.1,3,0.13,0,0.03,-23,4,18,9,599,-312,62.7,-5.9,74.6,27,-4.01,1.24,-1.07,-190,165,91,174,198,584,66.47334644,5.610664765,90.28269148,5,0.14,-0.21,-0.33,3,33,42,-516,330,39,-149,28.6,-81.3,28,-0.02,-3.05,-0.82,-37,-148,-233,10,-649,-30,"B"
1322837922,304341,7,753,118,16.2,-1.44,18,0.13,0.11,-0.18,-24,61,-162,20,600,-334,-70.3,-30,24.1,31,-0.1,-0.13,0.61,155,-160,-207,689,-86,-193,94.6042458,33.04226479,50.82672462,1,0.02,0.26,0.08,2,5,3,-392,471,-53,-80.1,13.6,-161,54,-0.37,-0.63,-0.57,-428,-309,-18,-399,-407,99,"D"
1322832844,408316,3,526,126,-43.7,164,18,0.1,0.11,-0.18,49,44,-160,166,609,-299,11.2,-17.9,-28.8,9,-2.87,0.39,0.75,4,-84,-19,729,7,169,41.70069374,-29.7221572,-104.7410539,16,0.16,0.05,0,-47,65,-139,-553,252,82,0,0,0,46,0.21,3.32,1.08,-158,418,31,-530,801,896,"B"
1322837834,36304,6,772,119,17,-0.44,18,0.16,0.11,-0.15,-27,65,-161,16,595,-337,-49.7,-4.16,-75,16,-1.88,0.42,0.57,-147,-45,42,227,192,589,110.9628588,40.93519194,20.0344996,1,-0.16,0.14,-0.02,4,9,2,-466,393,-209,18,2.97,-73.7,13,0.1,1.01,0.34,-82,102,4,-164,747,557,"A"
1322832800,444312,2,201,121,-43.6,173,17,0.13,0.11,-0.15,48,45,-157,167,612,-294,-85.2,78.6,-148,27,0.39,-0.51,0.79,-258,-46,-9,-250,276,611,58.74290026,-22.35463691,-93.11443381,19,0.45,0.19,-0.23,-42,105,-152,-522,350,-18,0,0,0,44,1.01,-2.41,-0.1,-196,383,-40,-646,542,512,"A"
1322489633,948414,15,234,0.9,3.61,-88.3,3,0.03,0,-0.05,-8,4,25,46,570,-426,122,-35.3,-43.6,40,1.43,-0.27,0.1,165,31,-357,552,-149,-379,61.5,74.7,47,5,0.31,-0.77,-0.38,33,28,22,-275,360,346,180,-7.14,-10.7,29,-0.21,-3.68,-0.28,213,84,161,573,-514,49,"A"
1322832862,996382,3,541,126,-42,166,18,0.11,0.11,-0.16,47,47,-161,174,607,-316,22.1,54.4,-28,26,-0.13,-0.27,0.66,-258,-14,26,-258,347,548,97.7,-21.4,-54.4,20,1.75,-1.53,-1.03,-41,160,-100,-357,453,163,0,0,0,35,1.24,-1.16,-0.02,-327,95,28,-492,-245,354,"C"
1322832788,756337,2,193,125,-40.5,160,17,0.06,0.11,-0.16,55,39,-154,163,618,-294,-163,73,-160,25,0.27,-0.56,0.8,-236,-71,12,-189,209,657,43.12691408,-27.827928,-104.6960804,17,0.18,0.06,-0.21,-46,70,-145,-579,226,54,0,0,0,42,1,0.53,0.43,-33,406,-33,-176,783,555,"A"
1323084274,232303,10,354,1.17,6.81,-92.7,3,0.08,0.02,-0.05,-16,3,29,1,610,-293,110,-58.2,-5.2,23,1.83,-1.04,0.59,127,21,-182,780,-174,38,98.10540842,16.94352883,55.85612325,8,0.45,-1.03,-0.36,14,69,44,-512,355,-13,-118,69.1,-62.6,23,-0.13,3.44,1.3,-112,-89,-175,-391,-336,354,"B"
1322837878,240353,6,711,117,15.3,-4.43,18,-0.06,0.13,-0.16,-19,62,-160,27,601,-326,-62.9,-34.6,22.2,27,-1.32,0.22,0.34,134,-130,-184,688,-97,-209,-73.62207175,-73.62207175,31.87323782,5,0.05,0.31,-0.44,-30,-30,14,-448,425,8,-13,32.7,-131,31,0.11,2.36,1.61,-281,86,69,-688,492,652,"B"
1322837870,828308,6,704,116,16.2,-5.07,17,0.05,0.13,-0.16,-20,63,-157,22,607,-313,-46.3,27,-105,31,-1.4,0.03,0.71,-305,-38,1,-322,308,575,95.53166181,42.05343353,42.05343353,13,-0.02,0.5,0.1,53,106,53,-235,583,-74,-49.4,-14.8,126,54,-0.05,0.06,-0.02,-337,-400,-42,-58,-658,-84,"B"
1322832804,204287,2,204,120,-43.8,174,17,0.08,0.11,-0.18,49,45,-158,173,609,-294,-95.2,71.6,180,27,-0.18,-0.21,0.34,-259,-26,30,-233,277,601,53.35480945,-21.5267149,-98.64810912,20,0.47,0.13,-0.26,-42,100,-164,-536,342,-31,0,0,0,43,0.96,-1.49,-0.07,-304,290,-2,-703,329,539,"A"
1322837916,160354,7,755,119,16.4,-1.77,18,0.13,0.13,-0.16,-20,64,-163,18,601,-332,-43.1,27.1,-78.6,25,1.57,-0.66,0.77,-235,-66,30,-127,225,643,111.6609957,42.33279818,-15.46647399,4,-0.05,-0.1,0.02,16,35,-6,-376,492,-53,-67,22.3,-158,49,-0.24,1.24,0.03,-433,-198,-11,-556,-168,259,"D"
1322837859,76367,6,695,116,17.2,-5.46,18,-0.05,0.11,-0.16,-22,62,-160,16,604,-318,-65.4,-35.7,22.7,30,0.21,-0.53,0.8,165,-139,-195,698,-79,-174,91.16138018,15.43187759,63.4617935,9,-0.21,-0.02,-0.03,14,72,54,-398,482,-76,-50.7,24.9,164,42,-0.69,3.39,0,-379,-166,-28,-563,-154,157,"B"
1323084318,316,11,390,1.68,7.46,-93.8,3,0.02,0,0,-20,6,18,1,599,-324,70.4,4,91,31,1.59,-0.58,0.21,-244,173,-37,-135,335,559,94.80701341,34.10459012,-49.81696835,2,-0.11,-0.1,0.02,7,17,-10,-511,357,-37,-138,28.5,-101,28,0.55,1.12,0.44,-99,-181,-174,-251,-474,212,"D"
1322489683,262634,16,276,1.42,2.95,-87.8,2,0.05,0,0.02,-7,4,19,44,565,-438,75.9,-4.64,97.5,30,-2.87,0.96,-0.21,-207,202,-10,-60,297,601,79.59474693,-26.28439994,-70.70184753,2,0.21,0.24,0.25,-4,11,-10,-473,195,280,-177,8.14,64.5,42,-0.21,3.81,0.46,52,353,206,130,424,-188,"C"
1322489674,910724,16,804,1.01,2.31,-88.1,3,0,0,0.02,-4,3,27,36,560,-423,82.5,-0.1,107,30,1.51,-0.51,0.52,-211,178,-91,-281,311,564,52.18259442,-39.81287682,-88.73297408,2,0.13,-0.19,-0.13,-7,9,-14,-498,189,258,-178,16.1,55.5,38,-0.18,-2.78,0.07,28,322,180,-92,682,-344,"C"
1322832781,396330,2,183,129,-39.6,161,18,0.1,0.11,-0.2,40,49,-167,168,601,-342,-123,61.6,-175,29,0.16,-0.53,0.82,-273,-45,-44,-327,368,521,39.7227675,-28.68474801,-107.0958248,18,0.13,0.05,-0.16,-49,67,-152,-590,234,2,0,0,0,14,0.67,1.09,0.33,79,99,41,648,-225,21,"A"
1323084335,564388,11,28,1.79,7.84,-93.8,2,-0.02,0.05,0.72,-10,-10,15,0,609,-314,117,-64,-39,30,-1.88,0.96,-1.05,134,-9,-262,733,-268,-151,-122.7772386,-34.30239404,0,3,0.18,-0.42,-0.87,-10,-28,0,-583,222,-7,166,51.3,-179,36,0.71,-4.56,-0.51,-209,213,-191,-680,191,482,"E"
1322673139,642642,20,495,1.48,4.23,-88,5,0,0.1,0.23,-14,0,49,39,628,-310,0,0,0,15,-2.36,1.14,-0.13,80,115,-50,678,44,253,60.08180822,-52.10185717,-71.78401243,29,0.34,0.16,-0.41,-140,159,-185,-486,340,111,151,29.1,132,35,0.1,-1.14,-0.08,-141,246,-188,-622,560,624,"D"
1322489652,954754,16,808,1.61,3.48,-88.3,2,0.05,0.02,0.05,-7,2,23,29,566,-434,87.2,10,109,30,-2.04,0.37,0,-223,191,-42,-350,333,556,28.56174469,110.7863055,35.38120839,27,0.63,0.02,-0.52,235,74,91,371,315,336,170,15.8,-49.4,20,-0.71,3.07,1.16,110,-3,159,302,-690,0,"B"
1322832880,272374,3,556,127,-41.5,161,17,0.11,0.11,-0.15,45,45,-159,163,603,-309,-9.27,31.8,-72.6,26,0.96,-0.67,0.77,-252,-25,1,-191,317,581,58.13333578,-31.55956663,-88.82307331,17,-0.24,0.43,0.72,-52,92,-130,-536,295,40,0,0,0,50,0.71,2.57,0.52,-202,447,-34,-579,726,672,"C"
1323084350,784325,11,844,-1.32,6.63,-92.8,2,-0.1,-0.05,-0.44,-20,-3,5,12,586,-342,106,-40.8,9,16,3.74,-2.38,0.54,27,99,-118,768,-42,112,96.81553411,25.62860884,53.16768182,13,0,0.88,-0.26,32,104,64,-360,479,91,173,36.1,-179,32,-0.51,-4.72,-1.39,-35,211,-231,-680,180,496,"E"
1323094978,178240,12,842,124,26,-1.98,20,-0.4,-0.05,-0.43,-42,69,-175,1,576,-387,91.2,-40,131,9,1.25,-0.93,0.46,22,25,81,-244,367,531,7.506579078,36.82437788,119.4254753,7,0.59,0.14,-0.34,24,5,62,502,-548,-135,90,5.59,101,34,0.16,-0.21,-0.02,136,247,-182,-167,738,579,"A"
1322673067,402844,19,431,1.39,5.87,-88.7,4,0.1,0,0,-15,1,35,40,627,-313,0,0,0,37,1.38,-1.12,0.08,-274,220,-82,-345,463,397,57.70342769,-36.87466429,-85.81177221,31,0.1,0,0.03,-111,168,-233,-481,398,-53,122,-35.6,81.9,34,0.26,-0.39,0.05,195,192,-186,40,635,711,"A"
1322489727,862740,17,795,1.8,-1.45,-86.7,4,0,0.18,-0.08,29,25,7,46,576,-420,52.2,-5.02,66.5,19,0.13,-0.03,-0.25,-50,148,101,218,93,620,60.41164515,9.101121098,95.787431,4,-0.31,0.13,0.08,4,25,36,-478,180,285,-77.1,35.9,163,36,-0.19,-0.24,0.31,-184,199,228,-1280,1450,-964,"E"
1322832832,228317,2,638,125,-43.7,167,18,0.11,0.11,-0.15,51,42,-159,174,605,-298,76.8,62,42.8,26,0.45,-0.58,0.82,-250,-26,-7,-220,345,566,109.5573254,4.022550106,-47.3232689,23,0.16,0.59,0,9,199,-102,-263,555,94,0,0,0,51,0.79,1.81,1.26,-171,473,35,-490,809,843,"B"
1322837928,704295,7,140,119,16.9,0.24,18,0.1,0.1,-0.21,-21,62,-161,24,599,-324,-38.8,-6.9,-48.7,12,-1.28,-0.13,0.89,-45,-63,94,429,137,519,87.58142912,64.99445769,-21.10352852,4,0,-0.05,-0.11,26,33,-9,-321,544,-90,58,63.9,-1.21,34,0.06,-0.85,-0.46,-292,151,32,-579,658,577,"D"
1322489666,670668,16,262,1.02,3.16,-88.9,3,0.1,0,-0.02,-6,4,27,40,562,-438,137,-7.71,-107,62,-0.63,0.27,-0.03,-92,-34,-604,-253,-134,-516,-129.0865174,-8.748194753,26.52092593,4,0.02,0,0.43,-3,-33,9,-467,147,312,-176,13,106,39,-0.05,-1.57,0.02,-52,316,202,-710,1180,-549,"C"
1322837927,120318,7,139,119,16.7,0.57,18,0.18,0.11,-0.18,-20,60,-160,21,593,-329,-78,-33.8,32.1,33,0.27,-0.63,0.82,153,-148,-246,653,-113,-276,100.9655901,38.57869316,38.57869316,2,0.03,-0.14,-0.08,8,18,8,-375,497,-57,-85.8,26.4,-150,51,0.02,-1.36,0.08,-438,-244,-28,-468,-321,151,"D"
1322837890,136307,7,763,120,13.8,2.67,18,0.11,0.11,-0.2,-18,63,-161,26,604,-310,-35.2,14.3,-70.2,25,-2.81,0.71,0.15,-231,-10,86,156,237,602,-110.081794,-43.2967318,17.12850654,8,-0.1,0.27,0.13,-32,-68,13,-466,401,-2,-36.8,34.7,-155,43,-0.06,0.66,0.3,-421,-59,20,-687,232,447,"C"
1322832935,420474,4,602,138,-33.9,130,17,0.27,0.05,-0.51,43,36,-162,187,601,-283,-37.2,-40.8,-13.9,9,2.94,-2.28,1.12,42,-21,-78,732,120,24,117.0828162,-6.076750602,-39.48005107,20,-0.8,1.33,0.59,-12,182,-76,-266,506,169,0,0,0,36,0.5,3.92,1.28,-234,264,46,-697,279,741,"E"
1322673026,42658,18,309,0.55,5.45,-88,5,0.03,0.02,0,-17,2,44,55,639,-306,0,0,0,38,-0.05,0.06,-0.23,-280,151,-197,-420,455,347,45.97433939,-50.14467433,-85.76966658,30,0.35,0.13,-0.33,-143,132,-225,-560,295,-11,45.5,-65.5,169,33,0.1,0,0.33,249,81,-191,131,517,694,"A"
1322673099,858670,19,459,1.06,5.15,-88,4,-0.11,-0.02,-0.02,-11,5,37,45,631,-304,0,0,0,36,-0.02,-0.03,-0.02,-262,167,-161,-335,439,434,54.26594516,-50.78040557,-78.22651061,27,0.48,0.03,-0.75,-129,137,-187,-547,268,81,142,-17.6,70.1,34,0.13,0.16,0.62,130,250,-172,38,639,705,"C"
1323084234,736315,9,14,1.2,7.28,-94.1,3,0,0,-0.03,-19,2,20,-3,601,-295,-131,18.6,-162,34,0.02,-0.02,-0.02,-288,111,-125,-363,348,518,13.15834491,-70.81598707,-84.52580163,37,0,-0.03,0,-233,47,-268,-556,294,-64,24.8,-63.7,-149,36,0.02,-0.02,0,194,203,-212,-13,657,473,"A"
1323095009,616494,13,80,122,25.1,-3.55,19,-0.26,-0.06,-0.48,-47,67,-171,-4,586,-370,135,-8.61,18.4,28,-3.98,1.54,0.9,262,17,64,732,115,57,-35.27121554,10.38196838,120.1826905,9,0.63,0.35,-0.67,9,-30,81,505,-547,-87,-141,44.2,-81.5,41,-0.29,1,0.2,-16,-313,-249,-86,-602,67,"B"
1323084243,528299,10,326,1.5,6.53,-93.9,3,-0.02,0,-0.02,-16,4,23,-5,607,-306,-139,8.16,-169,34,0,-0.02,-0.02,-289,112,-124,-368,338,504,109.5158611,25.68139174,39.08780458,3,0.03,0.08,0.13,8,28,12,-518,345,-38,13.4,-64,-138,36,0.02,0,0,194,198,-213,-8,656,484,"A"
1322837917,756308,7,131,119,16.1,-1.84,18,0.1,0.11,-0.15,-20,62,-161,25,597,-336,-43.5,-21.5,-14.6,16,0.18,-0.63,1.07,89,-105,-71,696,14,191,109.225388,41.53224862,-22.37798097,5,-0.1,-0.18,-0.16,20,44,-11,-363,501,-49,-73.7,15.7,-165,53,-0.11,0.21,-0.18,-446,-263,-46,-463,-333,114,"D"
1322832902,904329,4,607,125,-41.6,165,17,0.06,0.11,-0.21,50,44,-158,157,605,-297,-7.25,-9.62,-26.9,8,0.39,-0.48,0.66,-19,-64,43,461,113,483,62.39718159,-27.44836083,-87.09840153,17,0.14,0.08,-0.07,-45,97,-127,-524,316,61,0,0,0,37,1.04,0.4,0.56,117,333,-59,165,555,393,"D"
1322832832,260347,2,638,125,-43.7,167,18,0.13,0.11,-0.15,53,42,-160,168,600,-312,78.2,63,43.5,26,0.4,-0.56,0.79,-251,-31,-14,-220,335,571,113.7200235,6.324838372,-42.83332202,23,0.19,0.53,-0.05,14,201,-92,-248,555,93,0,0,0,49,0.71,1.99,1.02,-136,464,37,-452,820,823,"B"
1322832775,156286,1,177,129,-40.2,168,18,0.1,0.11,-0.15,45,40,-169,177,586,-370,-87,32.2,106,22,0.27,-0.43,0.64,-207,-71,23,-73,168,663,42.54936673,-26.43139866,-106.0429655,20,0.08,0.06,-0.05,-50,79,-167,-578,264,8,0,0,0,15,1.46,1.12,0.49,86,104,46,636,-235,-61,"A"
1322837828,604287,6,668,116,19.4,-6.91,18,0.11,0.13,-0.16,-23,64,-161,4,607,-333,-98.5,-41.4,-73.7,21,0.37,-0.48,0.85,-189,-80,29,-7,193,645,-63.78360409,-18.7171691,89.7129052,3,-0.18,0.13,0.28,-5,-16,21,-516,335,-180,-13.6,25.5,-116,29,-0.45,2.83,0.59,-243,146,42,-605,604,589,"A"
1322832804,204319,2,204,121,-43.8,174,17,0.08,0.11,-0.18,48,43,-157,163,615,-291,-93.5,71.5,-178,26,-0.32,-0.1,0.21,-254,-22,36,-231,281,613,56.81067111,-21.89341064,-95.17976657,21,0.43,0.14,-0.25,-44,109,-165,-533,344,-23,0,0,0,43,0.98,-1.4,-0.03,-309,283,1,-700,305,538,"A"
1322837883,532346,7,716,118,13.9,-1.56,18,0.13,0.11,-0.15,-20,63,-159,30,598,-319,-41.9,27.7,-113,31,0.24,-0.53,0.59,-300,-34,-38,-436,372,506,-107.7679484,-45.60785242,17.43855746,8,-0.03,0.27,0.07,-33,-66,13,-470,393,7,-50.8,-7.47,137,52,0.58,-1.8,0.3,-354,-360,-41,-196,-574,-2,"C"
1322837877,232287,6,710,117,15.5,-3.48,18,0.1,0.14,-0.18,-21,62,-159,23,596,-334,-51.5,34.4,-109,31,-0.4,-0.37,0.61,-301,-53,-25,-384,316,545,-19.93472077,76.57852911,-76.57852911,1,-0.03,-0.02,0.16,7,-2,-7,-348,520,-65,-59.7,-4.99,146,56,0.63,-1.43,0.1,-418,-351,-30,-252,-571,-92,"B"
1323095039,368301,13,105,121,25.4,-5.9,19,-0.43,-0.02,-0.43,-39,71,-168,5,584,-373,78.1,15.7,107,6,-1,0.22,-0.08,-1,8,56,-389,351,470,-3.015418132,26.4365263,130.4634579,10,0.58,-0.03,-0.36,26,-3,96,545,-496,-29,132,32.3,121,33,-0.35,2.36,0.07,-75,271,-167,-644,622,666,"C"
1322673154,814825,20,509,1.62,-0.17,-80.7,1,-0.39,0.45,0.54,0,-11,2,92,588,-379,0,0,0,25,-4.3,1.75,-0.23,22,37,-238,696,-123,-213,72.01125887,-31.48728065,-75.45675324,28,0.66,-0.42,-0.11,-85,181,-188,-447,396,85,148,2.74,140,37,1.06,-5.36,-0.36,125,284,-178,-638,559,685,"E"
1322832845,360334,3,527,127,-43.2,163,18,0.08,0.11,-0.2,53,45,-162,165,607,-313,-139,-79.2,142,42,0.5,-0.72,0.71,60,-173,-366,272,-152,-559,115.373144,-3.404898716,-41.54981013,21,-0.37,1.09,-0.13,-7,188,-83,-301,506,152,0,0,0,47,1.27,-0.31,0.21,-30,464,-4,-175,793,647,"B"
1323095051,224327,14,827,121,25.7,-6.07,19,-0.32,-0.05,-0.36,-34,73,-166,-3,584,-364,99.9,69.3,51.1,31,0.74,-0.4,-0.44,199,18,229,284,248,552,-14.23400376,15.82821675,135.7115111,6,0.67,-0.11,-0.31,10,-9,62,440,-592,-161,-157,54.7,-132,26,-0.5,2.33,0.25,-164,-78,-173,-478,-292,270,"D"
1323095068,872317,14,622,144,20.4,14.5,25,-0.1,-0.13,-0.59,-52,69,-228,-2,485,-511,59,-2.04,153,13,-0.75,-0.02,0.16,24,16,125,-445,338,442,-75.8086426,-12.53339074,79.70708741,15,0.71,1.53,-0.94,-18,-99,103,281,-688,-56,141,13.5,120,44,0.88,-3.5,-0.33,-15,409,-138,-484,732,649,"E"
